id,RId,Text,Rating
ldycK0JCS0Fi4LL3N7aM5A,jrjCQhj4KtO8py2QjLzcWg,"I went to Piante's recently after hearing of it on a vegan group on facebook (like others!) I was in the area, so thought to stop by.

They are just getting...",4.0
ldycK0JCS0Fi4LL3N7aM5A,NY_MhIKese8Bw3oe1eIE0Q,My roommate and I got this last year at their little pop-up on S Broadway. She hates cheese but LOVES the vegan cheese here - and now I too am on board....,5.0
vuzELvRz164NdHjKJtt9QA,2XY3cGPASNZ3BWqJulkAfw,"The buffalo soldier pizza was fantastic, their vegan cheese is very good, crust was crispy and chewy, definitely the best pizza I've had in CO, probably the...",5.0
vuzELvRz164NdHjKJtt9QA,aN28uuMzxT6sGg_fK65yjw,"Since moving back to Crown Heights, I haven't had the chance to visit Vanderbilt often. Part is the distance, as this is a good 20 minutes walk from home,...",5.0
vuzELvRz164NdHjKJtt9QA,dCKWZ7rx32YkKcOGIFB7kg,First time at Faun and really impressed.  During social distancing they have the back patio open and it was perfect on an August night if you get a...,5.0
yhlid4L9TbfxyZJM-HWb_Q,HDDwEpU_y3R1DPa929lzxg,"1 house wine ($10-$12 ea.) 
1 appetizer (Grilled Haloumi for $16)
2 main dishes (Seared Skirt Steak for $28) & Squid Ink Campanella $22

Please see photos...",4.0
yhlid4L9TbfxyZJM-HWb_Q,0B7binaDmxiqwL5wMboBAg,"You know, I thought this was a dive bar.... I was WRONG! It's a sports bar! This will be a great place to watch the games!! There's not a bad seat in the...",5.0
yhlid4L9TbfxyZJM-HWb_Q,4nNQdP4tqM9dAEVGCQ-gCA,This place is great! Amazing customer service and the food is always ready within the time they tell you for pick up. One time we got home and the toppings...,5.0
8lKL5Bxt620aqh0ulDByIg,11-IbGmeOdBD_yKD00ZQKQ,I just wanted to give a quick shout out because I just ordered a pizza from this establishment and they somehow are able to do one thing that many other...,5.0
8lKL5Bxt620aqh0ulDByIg,bDjPSoZhIhzTD1gOjQxREA,"Thank Sool Pocha is CLEVER, during this second Coronavirus Pandemic shutdown!! We were originally planning on dining into Sushi Katsu next-door, because...",5.0
8lKL5Bxt620aqh0ulDByIg,WRsJn7ij9tHn4qBoPpWTCA,"While I enjoyed the food and atmosphere of the restaurant, the leftovers were disappointing and disgusting. I got the Abomasum dinner, which was pretty...",2.0
YgVGY2fE_E_7Dz7LvZYNvA,i2rllGNsIwVBfyleRjj56Q,Love this place. It was my first time here. It was dead but it was also lunar new year. I don't mind a quiet restaurant but I hear it's usually pretty...,5.0
YgVGY2fE_E_7Dz7LvZYNvA,NX21z702TQWz9WUJEGcSzA,"I never thought take-out roasted chicken could be so delicious.  Dad gum!  Mmmm mmm.

This Aussie-inspired local chicken chain from the founders of Snooze...",5.0
YgVGY2fE_E_7Dz7LvZYNvA,dbI7skP3T825qmUGkNEdfw,We have been trying out new places since the pandemic and really trying to support local business during these terrible times. Last night we tried Chook...,5.0
ytb0pP6YyNDrKosiR-g9VQ,3ud3qkV7e33qbQKbcshidg,"Chook delivery? Don't mind if I do!

Since crazy times call for delivery from everywhere, I was lucky enough to order Chook for delivery while my household...",5.0
ytb0pP6YyNDrKosiR-g9VQ,2ROrmpltzPZBX7ROrwNrFw,"Great for watching sports- there are lots of TVs! The service was a bit slow but that is because there was only one bartender when we arrived, but she was...",4.0
ytb0pP6YyNDrKosiR-g9VQ,kl1ItqvbQ01vloaVcXf6hw,This neighborhood spot is great for a weekday break -- Taco Tuesdays and Wing Thursdays. For $6 you get unlimited. And it isn't like a buffet style where...,4.0
_VuhswotQ83PDsmyv3XTOA,d53Wy2ZQ_xJlSK6-ltyAcw,Fun place to hang out or watch a game. Drink prices are reasonable. They do all-you-can-eat taco Tuesday and all-you-can-eat wings Thursday. Great view of...,5.0
_VuhswotQ83PDsmyv3XTOA,plS-ABtNeOMHbH98v80c-g,Really cool spot and decent food. The pool place is huge and it has live music and open mic poetry. Their tea section is huge and they offer great mixes....,5.0
_VuhswotQ83PDsmyv3XTOA,lLqVJzAcGPQaIAoRJsYuiA,"Man I usually love this place but would NOT recommend going for food during open mic night. 
The night I went They were either extremely short staffed and...",2.0
Tgi-rDD3mxFi9uGybZxdaQ,Izwj8QDFTAMlx9rRBbRYNw,The lights are so magical and I love how many options they offered and the overall ambiance. I wish I could've stayed in Denver longer to go to some of the...,5.0
Tgi-rDD3mxFi9uGybZxdaQ,nX6M9qax-Ei9RyWQ2b2AoQ,Came here on a recommendation and I do not regret it!  They have a wonderful and accessible patio in the front of the building with ample street...,5.0
Tgi-rDD3mxFi9uGybZxdaQ,eyySj6b40No1Qf7f_Zv2UQ,"I'm always excited to have a new restaurant in the neighborhood, but when White Pie first opened and I checked it out, I was thrilled. The food was good,...",5.0
bvzaDb2FqjdM2XQRfo0pmg,4ihPAfdJSxzONBWCiP7Big,I love love love white pie!! I will say I'm biased because Neapolitan is my favorite style of pizza... but damn. This stuff is so good  It was great vibes...,5.0
bvzaDb2FqjdM2XQRfo0pmg,nzn5bCJJN1iEAiSG15KjdA,"Very good pizza and beer. Takeout only right now but excellent pie. I could say more, but I won't because I am shy.",5.0
bvzaDb2FqjdM2XQRfo0pmg,K6Ha15nV92hEkW52bYNSGg,Great pizza! We've had this delivered twice in the past month because it was that good. Delivery was faster than estimated both times which was a fun...,5.0
XvOmiFA8D-xpH23AJPBPhg,TaQyjBN_Nh0vzf9FvA5JdA,"As the world wakes up again, Hops & Pie has been running safe and seemingly strong through this pandemic.  Before the madness they were our goto...",5.0
XvOmiFA8D-xpH23AJPBPhg,cqCtPJOULfn6USadVo44Ng,"Diane was our waitress, bartender and became our friend for the next couple of beers.  The draft beers were fresh and they were ice cold.  We also found out...",5.0
XvOmiFA8D-xpH23AJPBPhg,NjQNucuTNLT5xTnSKRRDzw,This review is a double edged sword. Both good and bad. We opted to place a take out order due to a suggestion from our American Express dining program. The...,2.0
f3qF0th9lfJ8CmxGzY0ZDg,0LP6vdZE-37do-my9Jh05A,Large portions and good quality of food.Perfect tacos or burritos with fish and chips. The large menu has something for everyone. It has a nice ambient-...,4.0
f3qF0th9lfJ8CmxGzY0ZDg,jaXGuWjo7ZJpxV6IxxwsQw,A group of us tried out Sweetwater for lunch today.  Interesting customers made for good people-watching (they probably said the same about us!). Our server...,4.0
f3qF0th9lfJ8CmxGzY0ZDg,4YsLqyVtoFJQRcjgg-xgbg,Customer service was sub par but as bartender I dont judge too much although it was horrible. Bar knowledge and service was terrible then I asked if the bar...,1.0
-9kztaxbyKvu4YtMYz-6vg,5ZcPqdDLojj318wrnhGFmw,"In my opinion it's among the worst food I've had. Wings were sauggy, nachos were real bad and fries were burned. All together uneatable food!",1.0
-9kztaxbyKvu4YtMYz-6vg,aF5Ziq63BbYDG0D9o8V24w,"American Express sent me an invite to try this location about two months ago. When I arrived, I read signs on the door that said they were closed due to...",4.0
-9kztaxbyKvu4YtMYz-6vg,uW_BhBH52FcxSieoj5p_BA,"They are back in business as of today, Aug 1rst.  Go try them out and support or locals.

Sadly, No Name has fallen victim to the Covid closures.  We have...",4.0
QIylo75fUWlVXy73HKGNKg,bpmcvOELBWCZ0AgIhNs6TQ,"We love this place! The owners and staff are nice, genuine people! The drinks are always cold and very reasonably priced. The appetizer called ""snake bites""...",5.0
QIylo75fUWlVXy73HKGNKg,ctnDIfUDaqAL_LhL8PGuHw,Geoff was absolutely the best server I have had since the pandemic started. Made me feel sooo safe and welcomed. The bluegrass is the best bar in town noooo...,5.0
QIylo75fUWlVXy73HKGNKg,KXiDwm0SuYgbvqqkgPOPZg,One of my favorite places in Arvada. They decorate SO amazingly for Christmas time. They've been doing the best they can with restrictions due to COVID....,5.0
alVuEHMqyyTpXZKcIfKT9w,M0NZlWPb4XxujAp-xg6QLQ,"This place was great! Food was delicious, music on the patio was awesome! Glad to see the restaurant was following all COVID-19 guidelines.",5.0
alVuEHMqyyTpXZKcIfKT9w,3KNqg71GJnuq9ODVXYbY6A,"Clean, fun, well distanced COVID safe dining! Este is a great server with a wonderful sense of humor and goes above and beyond for the customer. 

The food...",5.0
alVuEHMqyyTpXZKcIfKT9w,mpIT65GPLp54DEDnrXWK4w,"Up in the Mountains around Evergreen Colorado, then you need to make it over to Cactus Jacks Creekside Bar and Grill. During this time of the Coronavirus it...",5.0
7Wb-Y0dxakfRkLTAIG4Bmw,OCQ0yBgPrGto-dkmmrwfQQ,"Eat here! Everything we ordered was amazing.  Beer battered onion rings, mac & cheese and tacos. The fish and pulled pork tacos were especially delicious...",5.0
7Wb-Y0dxakfRkLTAIG4Bmw,tH1uL3wXOP6CbKecJqhD6w,We go here so often and I really don't care if we don't love the food - the views and the staff and the drinks are always amazing!!! They did update their...,5.0
7Wb-Y0dxakfRkLTAIG4Bmw,fLmd12lG5f_X-Agd5o9SyA,Not a bad place to go for some football. The inside was clean and well taken care of. Nice looking staff. Football games on just about the TVs. I got the...,5.0
4iMAM_ufOo1kd42-tpVZnA,CnuWe7lfa3qX97SkjcYyqA,"Hostess little Over-concerned that I ""snuck in""; I took elevator to second floor and passsed second floor Hostess and, as she was seating another party, I...",3.0
4iMAM_ufOo1kd42-tpVZnA,DjG1Q1_9jb9-HPZKutaV-Q,I stumbled across this brewery after coming to see all the Christmas lights in downtown and it was quite the find.  At the time they were only allowed to...,5.0
4iMAM_ufOo1kd42-tpVZnA,2z6Ca9kDO7RHuGxAu8xdtw,"Don't know this place pre covid, but I can tell you that we tried it since the entire world changed. 

We were greeted immediately and asked to sit in the...",3.0
Yitgfh7pGPnf8NVMZw6hyw,GuCExqVO8PgTBO4rRTVqmA,We stopped in for a couple beers right before closing on a weeknight and they were super accommodating and helpful. My sister had the Yamber and I had the...,5.0
Yitgfh7pGPnf8NVMZw6hyw,ePHeC0a6IOF4XmcGtOTa5g,"Went for Saturday brunch.  First let me say if you are offended by language and sexual subjects this is not the show for you.  

The show and performers...",5.0
Yitgfh7pGPnf8NVMZw6hyw,xGYEzBTR8jG3pIwNkOGh8A,"Always happy to see family! This staff makes you feel at home. The food is amazing, service is always on point. Any shows are always good any day of the...",5.0
bTK-udVlUztso271Gxi_aA,EJBS8u1x5k0fY4z3aP-trw,Hamburger Marys! One of my favorite establishments! Always a good ole time when visiting one. First time here visiting the Denver location and it was great!...,5.0
bTK-udVlUztso271Gxi_aA,QHAk_mK3vUBcP2IbfXK3bQ,"Have to love an Alamo Drafthouse. The Westminster location has been open since July of 2019. 

Really enjoy the local beers and rotating selection....",4.0
bTK-udVlUztso271Gxi_aA,LkX9YVF2sEvaBvzhPWIRew,"It's been a long time coming and I finally made my way to this amazing diner. I used to drive by their other location quite often, but never forced myself...",5.0
vRLQV5EntI655QNp2uSkkA,iTnOFc5-dGvemXO_msAwcA,"Went here tonight. Had Hannah as my waitress. Super attentive young lady, even being out in the tent she has gone above and beyond! 

While here I had the...",5.0
vRLQV5EntI655QNp2uSkkA,U3vYjUWM9Ursx1YPlPfGBA,This place is so good! It's quality food that a family can actually afford. They have excellent breakfast (skip the pancakes though) and great burgers...,5.0
vRLQV5EntI655QNp2uSkkA,lzf7EGAtCTFAr3GH3h_R4A,This is a great little bar right in Evergreen. We came upon it on Yelp one morning after a hike when we realized other places were not open until 12pm. Very...,5.0
XoQIb5vmFQw8k7nMXaQt9Q,ZoKHVQdDtL_RX5oGSy6wNg,Loved the catfish that I got. Fries felt never ending and bbq sauce was yummy. And the bartender made a wonderful gin and tonic!,5.0
XoQIb5vmFQw8k7nMXaQt9Q,GtZ2KKhi798bvPl4v6QYzQ,I've only had their fries and catfish...but I don't see any reason to change it up because the catfish is so good. Perfectly fried and tenderly moist on the...,5.0
XoQIb5vmFQw8k7nMXaQt9Q,AvfQRdQUJ4EMim28H9Mzdg,"Great food, service, and experience. They are at half capacity due to covid and staff wear masks to keep people safe. Highly recommend getting take out as...",5.0
iFGtWJXQUESdTp1O6NF1kQ,4YvNBTuLWpGZbv5f8rv9Mg,We just had the best take out lunch from Reiver's. Southwest chicken salad with blackened chicken was  great and the Dan Salad with blackened salmon was...,5.0
iFGtWJXQUESdTp1O6NF1kQ,kryExWs3JMesH2onlXOeKg,"This our favorite neighborhood bar! The atmosphere is fun and lively, the restaurant is clean, and the food is top notch! We LOVE the fried pickles, the...",5.0
iFGtWJXQUESdTp1O6NF1kQ,ScI6bf_jUKv8prKe4a0OrQ,"Are you Colorado sports obsessed (professional, college and local) and looking for a spot to watch the game(s)?

THIS IS YOUR PLACE. 
 (Literally 31 TV's...",4.0
fsP5zLIRLf0gcuZpI94eYw,cwtz_Ty2bgTjcYmyl8NYFg,For a sports bar it was good! The food was delicious and kind of reminds me of good home style pub food ! I had ordered the bison burger but they were out...,4.0
fsP5zLIRLf0gcuZpI94eYw,QboO2r6aKWKX5i5CW5eUIg,"Tried this place for the first time this week. Our whole family loved it! All the food was amazing, although a bit on the expensive side, it's still...",5.0
fsP5zLIRLf0gcuZpI94eYw,gSmWccgapeo9nRzbxfJCBw,"Great service! Covid compliant!
We had a great meal on the patio. Homemade gnocchi with sausage was delicious. I haven't had a good meal like that in a long...",4.0
e-uK0CVe86ifdntGrW6EQw,4I4YbnhGRk00ZVtr9KcEug,"Their Italian food is just the best. It is that chewy delicious authentic pasta you crave.  It's just so so good. Also, the service is excellent and the...",5.0
e-uK0CVe86ifdntGrW6EQw,EN80gnMDLkYHdQS9bqDDPQ,My only complaint is that I didn't find this hidden gem sooner!   Finally some authentic Italian food in this town.  The staff was incredibly friendly even...,5.0
e-uK0CVe86ifdntGrW6EQw,q_JX8UtV8pb6c6WqtTVMrQ,"We love this place. They make their own wines and have the most beautiful spread of meat & cheese boards (plus other snacks). Also... veteran owned!!!!

I...",5.0
FJpM-Veucz0k299Owd8PLQ,015Brj7qB_BfRBXhy9DkaQ,"After a year of having Deep Roots Winery bookmarked, my lady and I made a reservation last weeked. The end result was a memorable date night with great...",5.0
FJpM-Veucz0k299Owd8PLQ,2PI31GsgSeaLnvQRIDTN_Q,"Loved everything about this spot! Really friendly service, very accommodating for food allergies, the wine was excellent, the food was delicious!! Very nice...",5.0
FJpM-Veucz0k299Owd8PLQ,IjUKWIrmBWaQdv3CAbF5iQ,"We have been here a few times now and tried a variety of sandwiches and salads, and we have never been disappointed. Honestly, I can't remember what we've...",5.0
NTL8RqXDXfmd9jVHfRmC2g,6k3T1zxUHHhD1QwEayzHCw,"At times like these you go where you can find TP!

Dimestore Delibar has been on my list since they opened in late 2019. I'm bummed to be trying them for...",5.0
NTL8RqXDXfmd9jVHfRmC2g,_sgvyY-dtiz_h9gk5acsVw,"I just had the best covid takeout dinner from here. Seriously, the family size lamb tagine could compete with a dish at Safta or Ashkara. Amazing. 

They...",5.0
NTL8RqXDXfmd9jVHfRmC2g,YTN8OL1TbJa3a8hYuPO2dQ,"How can you not love a place that serves a sandwich called the Cuban Missile Crisis!

We love their bangers and mash, and I could eat their pork rinds by...",4.0
vcthyvpSer0OwxnFw6RM6g,-6AclQj0zUF6gVgwsT9Ivg,So so happy to support a great restaurant.  The owner is a local snd such a nice guy who is working hard to keep this place operating during covid and his...,5.0
vcthyvpSer0OwxnFw6RM6g,zkCcS2QqKLS8SDw7wm4HMA,I really love it here. I come here often throughout the week for lunch and I've never left unsatisfied. I used to work in this industry for over 10 years in...,5.0
vcthyvpSer0OwxnFw6RM6g,An6cdSWITmn1t5mETECg4A,"This place had been on my list forever and It did not disappoint. They have incredible fresh, innovative dishes, priced in the mid-20s for entrees as well...",5.0
Ab8DNvuiscLeezv_GX4oxQ,ipZCQFl9rlY0IdGXlPtj2w,"It took about 40 dials to get through on Mother's day weekend to order carry out, but it was well worth the effort. Even when delivered the food was...",5.0
Ab8DNvuiscLeezv_GX4oxQ,MhdEr8D0UJ6N8e2keOhs5w,"Yeeeee dog
This is a good spot
Staff is professional, seasoned, and most importantly fun :)
The food is tasty, it's def more of a fine dining experience...",5.0
Ab8DNvuiscLeezv_GX4oxQ,XkfXVfX0rHdMAZiwZ8bCwA,"Never been to Coors Field before but what a cool section of the stadium this is!  

My husband, kiddo and I all had a great time hanging out up here.  My...",5.0
Wg7QdsSlIpJ4JzVg73mbJw,Zo7zH4HBDrkQNLRsqCxgPQ,"If you go to this park and couldn't care less about baseball like me, the rooftop bar is the place for you. The game is going on both in the background and...",3.0
Wg7QdsSlIpJ4JzVg73mbJw,MNto81W3IGwPxSisajv8xg,"The best seats in the house! Paid for the $20 tickets and got $6 in free food so got a frozen yogurt. A great place to grab a drink, and hang off the rail...",4.0
Wg7QdsSlIpJ4JzVg73mbJw,2J5G90hBZDK2VzFDdUxAGA,Had an amazing dinner with my boyfriend last monday 10/12. Unfortunately we didn't got the chance to try their wine flights but would love to come back here...,5.0
wPU-0BiY5vz2ARPBBzAXrA,-Sgcoz1GhjTYQ6gwxap66g,"Driven by this place a few times and was excited to try it out.  

Let's start with the bad:  ambience. It's a bit of a strip mall restaurant feel. Not that...",4.0
wPU-0BiY5vz2ARPBBzAXrA,Rxs8bSYbRPsgE4fdMP9u3Q,"Last minute decided to meet up with a co-worker for lunch (ya know, for old times sake when we used to see co-workers on a regular basis). The first 3...",5.0
wPU-0BiY5vz2ARPBBzAXrA,YTJdyeBTa84mwa3M9VF60Q,We've been wanting to check this place out for a little while but the location (inside a multi-tenant office building) gave us some pause - so we always...,5.0
UV6iMQRTY5WwBUtuRTbRsQ,2erP0KI-mNQQWWofzxhPiA,"Wow!    Mid pandemic, no space, only outdoor seating.  What an amazing way to spend a few hours.   Bring your sun screen and enjoy.  

Great wine and...",5.0
UV6iMQRTY5WwBUtuRTbRsQ,yNePcLcXZXLHJT_XerG8NQ,"This place has everything -- incredible food and wine, a beautiful heated patio, a griming tent, and an in- house delivery service. The vegan moussaka is...",5.0
UV6iMQRTY5WwBUtuRTbRsQ,_N7Xwlxuiqtz9DL5amwrag,A bar with really good food. Probably because it's owned by the same family who owns Manning's Steakhouse on Alameda. They're open and accepting dine in...,5.0
XFiAkKflREfvEEH7wJ00qA,N_YfSWIQz5Mq1mPCWppG5Q,Omgosh this place never disappoints with their food! Everything is always delicious! Even the takeout!!! Their green chile - holy Batman! So good!!!! You...,5.0
XFiAkKflREfvEEH7wJ00qA,cjiJbpgoaPQmAm9s48DtvQ,I've been driving by this place for years and finally stopped to check it out. Even with the COVID changes we were greeted as soon as we opened the door....,5.0
XFiAkKflREfvEEH7wJ00qA,5nkf1hXpvWqeP036hp3OFw,My review is only on booze waiting for my brother to land late on a Thursday night.  There were two lines only to find out that you can take booze to go...,5.0
P7QV_Iyak5IDX0tbk3cHkw,iqWWgELJZAaqNrBFpgyVkw,"It's always hard to leave a not stellar review. However, this was not a great experience. Hubs and I had a 2 hr layover. We came in and waited roughly 20...",2.0
P7QV_Iyak5IDX0tbk3cHkw,OEeVqdcBwYnO5Rluc7KF_Q,"I stopped in here between flights hoping to get a better than fast food burger w/Caesar side salad. The salad was fine however, the burger was no better...",2.0
P7QV_Iyak5IDX0tbk3cHkw,VlsDlUE81BUOReQbzKC0FA,"Love this place!!! Very popular place on the weekend (we were in Saturday during 2 pm). 
Staff is very nice and polite. They follow all the COVID guidance....",5.0
A9S4iGkRVNLWY8BSkRpDEA,01mLonViQX7dVrRy6kMT2Q,"Got take out from there, it was amazing definitely going back! I had the fish and chips with the plantain chip with guacamole and my partner ordered the...",5.0
A9S4iGkRVNLWY8BSkRpDEA,fg4CVaBzGG78rlo0VSBzvw,"I usually take my wife out for dinner for our anniversary, but with the Pandemic and the long lines at the grocery store I was getting worried. I asked Cuba...",5.0
A9S4iGkRVNLWY8BSkRpDEA,dtCXk6ayhTU4l3299yiSWw,"Forgive me, Pino, for I have sinned. I confess to knowing your Place was my favorite Italian spot in Denver after my first visit. Last night, we enjoyed...",5.0
xsdgsMNAPcnrIUXX-9y_tQ,DX49p5AvUZpM7pREjngChw,Pizza was better than we expected. House made crust was good and toppings fine. We have eaten here maybe 3 times. Decent.,4.0
xsdgsMNAPcnrIUXX-9y_tQ,cVKTJPk7p9cTnkro2BJAcA,"Best pizza in town.  Lived all over CO, Texas, NYC, & Boulder, worked at Anthony's and other than small pizza joint in Wilmington DE, pianos is consistently...",5.0
xsdgsMNAPcnrIUXX-9y_tQ,vVFaEULPviarRu2FhFymkA,Hello renovation.  There is no longer a hole in the bathroom wall under the urinal.   In fact the bathrooms are much less scary than they used to be.  Yes...,4.0
-lOMkVlx90Z_l4l5euUi_Q,WbnOHToXtB-TyKsK-9XenA,"This is the only bar I've ever felt loyalty to. The owner is a sassy sweetheart and the bartenders are always professional, friendly, and take time to learn...",5.0
-lOMkVlx90Z_l4l5euUi_Q,lGMjtAJ84Am30TqVspeYcw,A great local dive bar. Cheap and strong drinks served by experienced bartenders. Darts Pool Jukebox. No kitchen but you can bring in your own food.,5.0
-lOMkVlx90Z_l4l5euUi_Q,r0joEMys2IjCoK_LDQ_gEA,Stopped here to meet family for a few drinks while coming through Denver on a trip home.  Friendly staff and great beer!  The Apricot Ale is one of my...,5.0
XFpMzl0psOi8-kWYuNRF8g,UyQmpc24UGjENnU6ZJHrSQ,"Don't like beer, that's okay. Hey have Musters hard seltzer drinks in 5 flavors. Apricot, Sour Raspberry, Ginger Lime and Pineapple Coconut 5% alcohol.",4.0
XFpMzl0psOi8-kWYuNRF8g,3VmUllCVJBXYAHeS3IAasQ,"Nice little outpost to contrast their larger brewery down south. It's right next to a Walmart, so it's a nice stop near some shopping. It's a pretty big...",4.0
XFpMzl0psOi8-kWYuNRF8g,wxb_p0K1V85FMHSQzcq4Ew,Was so happy to enjoy some Matsuhisa to celebrate my birthday. I ordered online and used their curbside pick-up option. Once I was parked I called the...,5.0
DwGfsZbTPgx7A1kThQ5yow,WBIGRWLz9NQyqQSlUMaDSw,"Satisfied all my sushi cravings!! Price is what you'd expect from a Nobu restaurant but nothing outrageous. Had the sushi combo, uni, salmon roe, yellowtail...",5.0
DwGfsZbTPgx7A1kThQ5yow,Z_axnLvlg5-nCJTw3DjdSg,"Consistently great food and service. Since COVID I've also gotten takeout from there several times, and it's still great and they take a lot of time with...",5.0
DwGfsZbTPgx7A1kThQ5yow,T3xi_27R_7myXRQxh_MEKA,Literally the best experience I've had in a while. Union station here in Denver is a great little stop with plenty of  options that follow covid protocols....,5.0
03MTKn6dwETKu0NkAAq3cA,V8MdlXK1x-KOVjojq1Ha2A,This place was great for dining during a pandemic. You order on your phone and food and beverages are delivered to your table. You pay a tip when you...,5.0
03MTKn6dwETKu0NkAAq3cA,ls4Bpx_sUhffCqO0udF4eQ,"Delicious food and I love the measures they took for social distancing!

They have a spacious patio so you can actually enjoy the nice Denver day! They...",4.0
03MTKn6dwETKu0NkAAq3cA,9mMfYUls8TFRlVVaa7SjtQ,"After a trying travel day, I decided to treat myself to dinner and drinks during my layover at the Denver airport. Located in Terminal B, Cru was a cute...",5.0
1VqjYMxk3zNlxcNVN0DZ3Q,2edTZQ_A1VoSX_SmIFoxpw,"Larimar Square's Cru Food & Wine Bar has left me a fine impression upon dining in that felt comfortable and upright. I felt like being fancy, and stopping...",3.0
1VqjYMxk3zNlxcNVN0DZ3Q,ZeW38oyY4G5-VJKEcm3EEQ,"Stopped by while I was waiting for my flight. Most of the wines were out, so I didn't have many options to pick from. I ordered 3 cheeses and they were...",3.0
1VqjYMxk3zNlxcNVN0DZ3Q,V-dYwdHnkhxcHFwNjVSdLg,"I've only ever ordered DELIVERY from Smok, and normally I wouldn't write a Yelp review for a place I haven't physically been to, but the food is just so...",5.0
lzUBRCoBfJEtOp5KzJlw_w,Vusd4YjeLJ0iVkF5RUOOWg,Tried this place for the first time this week. I ordered the smoked hot wings with a side of mac 'n' cheese and was blown away. The wings had the perfect...,5.0
lzUBRCoBfJEtOp5KzJlw_w,jNxHeOmFqQ0N43qATERUAA,"Great food, good ambiance, music is a vibe!!! Service was attentive and it was COVID safe:)",5.0
lzUBRCoBfJEtOp5KzJlw_w,DDdBbqyPTlGhVUOZ1evyaw,I was in Denver for the day and searched a few spots to get my matcha fix. I decided on Blue Sparrow after reading many positive matcha reviews. I ordered a...,5.0
l7UeWIFC6L_hfIVAtKXxzg,oqQ-19iuPx0xMDgXUagF0w,"A great place. Positive vibes strike the moment you step into the area and, lots of coffee options. A delicious blend offered at a fair price!

The...",4.0
l7UeWIFC6L_hfIVAtKXxzg,5L0s1c3sPy3nZ84Cstv_9Q,"A small but solid coffee shop nestled inside a courtyard with other boutiques and eateries.

While the menu is compact, it's extensive enough to incorporate...",4.0
l7UeWIFC6L_hfIVAtKXxzg,28TT7RkhWEwLmPgko4I4Xg,"COVID-19 delivery order.
Easy to order online.
Order was correct.
Food was the same as always: delicious. we have been enjoying Chili Verde's food for 11...",5.0
MEc4fCN82Pj9Eui1TXBStA,0BOisVgAdCnMayX-EBL2Rw,"Just when you thought it was good it just gets better. Well distanced tables for the time, all staff wearing masked and you can (finally) sit inside...",5.0
MEc4fCN82Pj9Eui1TXBStA,z_-oee__bhDbN48-KEh-jQ,"I loved everything about this place.  The inside is clean, spaced out and has an authentic feel.

The owner was working there while I dined and he was very...",5.0
MEc4fCN82Pj9Eui1TXBStA,jDnHlZ6uwknHC0R8ZmXkrQ,"Cute restaurant, ample outdoor seating our group enjoyed during quarantine. The food was great quality and flavor (got the #7 which was a great variety...",5.0
VQZ1AnO8i1uA-b_50kOh5g,6fb3enbE6Q1JyuO9AvQfPA,I have been going to La Fonda for years. Usually once or twice a week. Finally after two months under self quarantine I got my favorite dinner to go. Dinner...,5.0
VQZ1AnO8i1uA-b_50kOh5g,vyigg2leRrXNa4bppfvvhw,"Im almost certain, that this place has completely different cooks!! Food used to be to die for, now it's just meeeh?!!!  Tamales don't have much meat and...",1.0
VQZ1AnO8i1uA-b_50kOh5g,D00TTvlgvQ6jkUL88eQBAw,Came here several months ago for an anniversary dinner with my girlfriend and the food was nothing short of exceptional. We started off with 2 orders of...,5.0
7J5A3Bkq5dAfAzvBxp1lnA,vClReDExASSDM-EOr_DB8w,"I'm overwhelmed with a combination of expectations met on an atmosphere level, to cuisine and impeccable service. 
To start, our server Mac's pairings and...",5.0
7J5A3Bkq5dAfAzvBxp1lnA,d1wOGFAp_FuLo8dxfFh-Dw,"This place is exceptional, period. I got lucky to find it on Eater and get a reservation on the first day of the reopening and it's the best meal that I had...",5.0
7J5A3Bkq5dAfAzvBxp1lnA,Zm7YhAc6UsvmiOBBkDOlsA,Osteria Marco has been one of my favorite places that I had the pleasure of dining at while in Denver. Not only was the restaurant very Covid safe (mask...,5.0
MbWsTv_dPTTdt7tGMtFwKw,E2jZjiYENe5u-d23a3wMIA,"Felt like they took the cleaning and masks seriously during these crazy COVID days!

Had a number of different entrées and they were all good and...",5.0
MbWsTv_dPTTdt7tGMtFwKw,dI7SiyuuCl4HoQ3i62c1MQ,I like this restaurant a lot. I have always had a good experience when visiting. Great dirty vodka martini. Awesome happy hour. I loved their pizza!...,5.0
MbWsTv_dPTTdt7tGMtFwKw,59gpyu5DdUeO-vy6ENLvXQ,Bistro is located in the Courtyard by Marriott Englewood. Nice selection of booze and impressive food menu(see photos). Bartender on my vitae's friendly....,4.0
5M5E9geruC4xY6nlhetlgg,YyGwbJggyNmpFJ1GImhcOg,"I have been playing pool in here since I was 12 years old, it has always been a shitty brick building, but it is my shitty brick building...in the heart of...",5.0
5M5E9geruC4xY6nlhetlgg,YmWRGmNxB48v1JahAKr7pQ,They support bootlickers.   And was told told they are happy George Floyd was killed.,1.0
5M5E9geruC4xY6nlhetlgg,VPY9KxbDKj_Mn7nMVQLiJg,Food was disgusting and very pricey should've when to taco bell  would have tasted bettter and save me soon $$$ servive was fine,1.0
-tcQ56G-XyaYagVCpWi1nQ,2aj6D_EokuZo6C3PiIIYTw,Their cheese and onion enchilada plate is the best in Colorado. Lots of variety on the menu.,5.0
