id,RId,Text,Rating
ltviyVvUODAkT-xUBP9NqA,iCtMibQG2KvnFxfrXBpBEQ,"This place was an option on Nift - a way for businesses to attract customers by providing some gift cards.

Great music. Food was forgettable, but presented...",3.0
Ud52z9ZOMZlKh7P0vuPegw,tju9UkQ6XPRZpX8nHLMdTQ,"Very convenient bar/ restaurant located on Mass Ave near Harvard law school. They're one of the few places I know that still makes curly fries :) 
I like...",4.0
Ud52z9ZOMZlKh7P0vuPegw,qcO3fTAPhNgBhuKa_ienng,"This restaurant did an AMAZING job with their outdoor, COVID friendly dining! The tent is open on 3 sides, tables are distanced, and each table has an...",5.0
Ud52z9ZOMZlKh7P0vuPegw,iPJXIMuC9GL5BjKA5Zy1qw,pre covid review: They have so many vegetarian options my mind was blown. Nearly every starter was vegetarian or could be made that way. We had the Mac n...,5.0
40tVXCga2f1xa13cUd8Yog,DbHYVrHxKJwZoLb43ZgmQg,Espresso martinis are amazing! Nice atmosphere- even in COVID times. Burgers were great as well (get the garlic parm fries).,5.0
40tVXCga2f1xa13cUd8Yog,rozT9WysBFvUwM5mnk38cA,I love this place. I used to be a regular pre coronavirus( both at bar and for food )  . I still order take out and unfortunately I moved to another city so...,5.0
40tVXCga2f1xa13cUd8Yog,8Hxxq9idvSWeK1OLFAu-RA,"I usually go for brunch. Small brunch menu but extensive drink menu. Food is a little bit on the pricier side but upon tasting, it was worth it. Drinks...",4.0
4rYlrxCQY4dxUzdctfXOuQ,a4xZGcYQPnTFQ5NXyenbaA,"I ate there alone. I have cats now....I hope ok cupid is happy with what they have done to me.

Anyway, I had the mozzarella triangle thingys? pretty tasty...",4.0
4rYlrxCQY4dxUzdctfXOuQ,uwS6mi_3oHyMYYJXBVV3wQ,Fun night out with good food and even better pool and darts. Drink prices are reasonable and staff is attentive. Great neighborhood bar.,4.0
4rYlrxCQY4dxUzdctfXOuQ,EC7fpT8vCqY7XhZkVvQqvw,"Came here while visiting Boston. Great food, nice service and I got to play pool
I had the salad with apple and nut and what not. Felt healthy enough to...",5.0
EN15n4bu3Sc1KgOiV9mOcA,IRS03zp8DJDdyNpSA2dTgQ,Serafina was the perfect venue for our October wedding. Katherine (events manager) and the rest of the team at Serafina Downtown were absolutely incredible....,5.0
EN15n4bu3Sc1KgOiV9mOcA,j-0kbz4XAPPY-IlmatdSjw,I have never been to Serafina for food and always went there for special events. I never received good customer service. My last incident is prompting me to...,1.0
EN15n4bu3Sc1KgOiV9mOcA,v1AD-VmY2gCj6geIB11etQ,"Came here during a work luncheon and I'm so glad I did. Serafina is so nicely decorated and the waitstaff were very friendly and helpful. 

They had very...",5.0
leGlDtF4iveddK_uuBC8lQ,_q6QIaAanodAjc9KrjaKaA,I visited Playmakers for the first time because I won their Instagram contest for a free slider tower and D.D.O. The food was delicious and you get a lot...,5.0
leGlDtF4iveddK_uuBC8lQ,sfMHj8RXy3whzOYP6PG1ag,Stopped by on Saturday night with my boyfriend - we were both starving and looking for a reasonably priced restaurant that we could walk to. Playmakers...,5.0
leGlDtF4iveddK_uuBC8lQ,tZOf8CG3WbSPJANQXvoY0Q,"Deeeelish! We really enjoyed our meal and will definitely be back.
Food- we started with garlic parm wings and avocado fries, both were really good. They...",5.0
Ucl0LL0jaHM9vtkbnK-8vQ,DpkDuh-bRnTeUOdY5arluA,I've had this review to finish for months. They do an excellent job of being prompt with takeout and we have had an issue. We have never eaten inside of...,5.0
Ucl0LL0jaHM9vtkbnK-8vQ,DRDxKbPU2fwJO0_XglvsnQ,I decided to stop in for a late day lunch around 2pm on Friday. I got to use their outdoor patio and had it to myself. The coconut margarita was simply...,5.0
Ucl0LL0jaHM9vtkbnK-8vQ,bzFLf1fFWAQ5f5AQhw-hsg,"Great food and tasty Mexican cuisine considering we're in the Northeast! 

We got some margs - wish the jalapeño one was spicier but loved the glasses they...",4.0
5Ekp-L6hnnZz3-qPkNHy3g,MJXGkUEVe-IgI3vQ5amCWQ,"After walking into a covid nightmare around the corner we stopped in to CCC. It was busy, mid 30s scene not the animal house party we just left. Great...",5.0
5Ekp-L6hnnZz3-qPkNHy3g,s96HSpzEzMTYpBEgSfRxLw,"Coolidge corner clubhouse is a fun, nice bar. As far as Boston sports bars go, the bar/restaurant is nice, with an extensive liquor and beer list (35 beers...",4.0
5Ekp-L6hnnZz3-qPkNHy3g,BFmN3YzuGLw1k5566gSd3w,"The Clubhouse use to be my go to place for lunch and occasional dinner, but after my last take out order of buffalo wings, i don't think i will be going...",1.0
vmKoJXSimRhwPnpePBJGXA,7SHKKekKu-yoDqWidiSK3g,Three stars because of their beer selection and the one I had was delicious. Service from bartender started without a hello or welcome. Slapped the menu...,3.0
vmKoJXSimRhwPnpePBJGXA,YnFTM_z4UJq5UBOKbYOeDg,Maybe the worst server ever. He is a bully. Angry for me asking to wipe the table. Condescending and arrogant. Obviously intelligent took large orders...,1.0
vmKoJXSimRhwPnpePBJGXA,yiIOXZ8XzTk_PyepWaU9jg,"Great service and food is top notch. Super surprising for an airport. Went to the B terminal one.

I had the lobster roll and a Bloody Mary. Depending on...",5.0
_J0pNqx8XFa_l4HmBCrIkA,v9xBPG4P3vetwgcVaRBaqQ,The best pub pizza!!! I've also tried the steak skewers and they are great. Staff is friendly and pick up is quick.,5.0
_J0pNqx8XFa_l4HmBCrIkA,aTrhow2A19EsrgVFNj1glA,Love Alumni....We ordered the chicken tenders and 4 pizzas late today....thank you for staying open for takeout. The tenders were so fresh and delicious and...,5.0
_J0pNqx8XFa_l4HmBCrIkA,yp0SzBCz6wq57AR7YeENgQ,Ordered a pizza with sausage onion and peppers which is usually my go to in any pizza place..and OMG !! The pizza was amazing best bar pizza I've ever had...,5.0
9tEBtu2x3LZFB5eSJebh7g,Sa-3jhNLiMjTRAIXeTO09w,I wouldn't necessarily put this place in the upper echelon of north end restaurants but I did really enjoy it. They have a nice bar & huge drink selection...,4.0
9tEBtu2x3LZFB5eSJebh7g,KgHKtrMh8YWB3NXMEuU-lg,"We went to Bacco for Boston restaurant week and because of the restaurant week (I'd like to repeat this again for what I am going to say next), I had known...",3.0
9tEBtu2x3LZFB5eSJebh7g,UePWAUeA7Zzo1XLB-yl4DQ,"Before we even walked in we were greeted with a big smile and warm welcome. That welcoming feeling continued throughout our time here! 

A friend and I made...",4.0
435AFqUlpfkv2MvSHw6S8A,3u8mLh7tTzqozkIiA_k-hw,I love that I found this place by accident and since then have been too many times to count! haha The food here never disappoints! The only disappointing...,5.0
435AFqUlpfkv2MvSHw6S8A,TOA3w9A0D2inPb3RG6bRkg,"I am so happy this gem has made it through to what is hopefully the other end of the pandemic. The food is delicious, service is excellent and the drinks...",5.0
435AFqUlpfkv2MvSHw6S8A,lsLgW94-i_qmDmGdHZaIww,"We got take out twice from this place. Orders were ready ahead of time and they even call you to let you know when it's ready!
The flatbread is excellent....",5.0
iu6vsQ4p7bO7eODQQmYOJA,7AUcm9T6fIv5b3ld9FtPcg,We have been huge fans of all the local tavern in the squares for a longggg time and I can guarantee that the food itself will bring us back again and...,4.0
iu6vsQ4p7bO7eODQQmYOJA,FKUKiB4GqC5E3vskvd_9RA,"First visit back post covid, they do a nice job of keeping the place clean and sanitized, also having the option of opening the doors and huge sliding...",5.0
iu6vsQ4p7bO7eODQQmYOJA,Y0bC0xulWDnl9AtIcYTGnQ,"This was my first time here, and their first day opening since the pandemic, for outdoor dining. It was such a great experience! Our waitress was so nice,...",5.0
lXqHE_77ENPFxZVe9VScTg,62-TMMGyM0NGCJj2oApusQ,Fantastic! I went pre-pandemic and sat inside. The restaurant is tiny but still has a lovely ambiance. The food was also outstanding! It is a little hidden...,5.0
lXqHE_77ENPFxZVe9VScTg,jCrcYBtSu2Zo2RJYieRy0A,"We have been to Fat Hen several times before the pandemic. We always loved the place for its charming ambience, and high quality and sophisticated cuisine....",5.0
lXqHE_77ENPFxZVe9VScTg,LN1jyzSsmQBa4kN1TXx_OQ,"Recently revisited fat hen.

I think the food is now at a higher level with the new chef. 

Really interesting and delicious preparations, such as a horse...",5.0
vQNe7TD_QDpGtGbkaAqi8Q,D8d6yuzdcT59TzVxWIdPpg,"Sat at a social distancing table at the bar, awesome service, loved the bartender/waiter. We had the Cesar salad, mushroom burger and pot stickers along...",5.0
vQNe7TD_QDpGtGbkaAqi8Q,NPrja-hIoQI9hPBeFNVPKA,Staying at the archer hotel across the street and ended up at Tony's as the 3rd of 3 choices with the surrounding restaurants and boy was I glad those other...,4.0
vQNe7TD_QDpGtGbkaAqi8Q,FJNMtPOdUd8z1JMted7zuw,"VERY SLOW. We were seated at 4:45 outdoors, ordered nachos (nominally a 5-minute prep), and as of 5:40 we still don't have nachos. Let's see when the dinner...",2.0
8xEzPWnw0u5bm7sXavEiUw,iVUUqv2CY0Pc61oXes_www,"I love Caprice.  The only one issue I had is when it was supposed to be open at a certain time (I'm guessing 10, but can't remember) and they did not open...",4.0
8xEzPWnw0u5bm7sXavEiUw,MIM5PCeYVydqCXlHtUXNcw,In the proper prospective I really like Caprice. Sure it is expensive to get drinks but there is generally no cover. If your thinking about going out for a...,4.0
8xEzPWnw0u5bm7sXavEiUw,9SFvQF9_vmeVZcyqOc82bw,"Look, if you find the right night (some nights are only house music), you can have a great time here. Why? Because there's no dress code, its relatively...",4.0
9Bt9MMtmjPB6IykEMrFB7A,QaGg6CTqRCXJhEJK0ISppA,"Awesome! We had a delicious meal last night. Made Reservation on Open Table. Seated on the second floor, at a large table with half booth seating, in far...",5.0
9Bt9MMtmjPB6IykEMrFB7A,bboHjl0yp6HwNlflhZMoJQ,"I'd give this place somewhere between 3-4 stars, but I definitely want to come back to try this place again. I've heard a lot of great things about this...",3.0
9Bt9MMtmjPB6IykEMrFB7A,xbSNbeJ4ogkwMQMUaq36Lw,"Excellent business dinner tonight at North Square Oyster. I booked on Open Table and we arrived on time. Seated immediately at their upstairs dining room,...",4.0
wt-fwK_Y4WmJ0HBui4EsIQ,xX1MwuG64b_YSUM-EelD4Q,"I AM IN LOVE WITH THE STEAK TIPS!!! I originally learned of this place through my boyfriend, been coming here for a while. The staff is very kind and will...",5.0
wt-fwK_Y4WmJ0HBui4EsIQ,RywJSVp-kwfiDaX959dm_g,"This place used to be one of my favorites but I'm over it-- came here tonight and they got every single order wrong, even though they had barely anyone in...",1.0
wt-fwK_Y4WmJ0HBui4EsIQ,y1MMmXKhlyHAdIshTxOpdA,"People swearing non-stop, surly bartenders, bad service and treating loyal customers like dirt. What's there to like? Also avoid one of the managers (Randy)...",1.0
20znyS_wba0KUlbLtibdHQ,42S9OBixlsLOmt8nXIWCZg,This used to be our go-to spot for work events before the Seaport location opened. I have been here to celebrate my birthday too. You won't get amazing food...,4.0
20znyS_wba0KUlbLtibdHQ,A44-mfSIZymsSIydzaPm9g,King's is great if you go during a down time. I popped in around 4PM with a Nift gift and the place was pretty empty. There are Monday deals for all you can...,4.0
20znyS_wba0KUlbLtibdHQ,C6wr4y9eoMp81nErqIO9lg,"I wish I could give this place more stars, but alas, the experiences I've had at Kings have ranged from poor to mediocre. 

To start, we signed up for a...",2.0
uwM1H0CwDmQ6IsfLfoxTyQ,ny2kakf8kK_yNesmIfuftQ,"This place was amazing. I would definitely recommend.

Menu:  If you like to eat meat this place will not disappoint. I ate six different meats and could...",5.0
uwM1H0CwDmQ6IsfLfoxTyQ,20CjuhRVWLdGyzPJgUpR5g,This is tough. We came here to get margaritas and maybe a couple of appetizers on their newly made outdoor patio area they have. I don't think I will go...,2.0
uwM1H0CwDmQ6IsfLfoxTyQ,2yeG65zIx8YvaSNhmqjOFw,"This place is trash.They give you a hard time going inside if you're a man. Or come with one. Once you finally get in, if you ask for water they...",1.0
_1r8W-j_3WwJyRRIQR86Jw,XxyNOil-lnNjJ-uvG0yKwg,"I very rarely eat red meat, especially burgers/steak but man, those period cravings hit me hard. Got a killer burger from them...so good, but I definitely...",5.0
_1r8W-j_3WwJyRRIQR86Jw,0Ar_a0hg3s9RkvseBl2cVg,"After a grocery run in the area, swung by for lunch. Ordered a couple cocktails that were mixed VERY well. I had the Korean Chicken Rice Bowl and it was...",4.0
_1r8W-j_3WwJyRRIQR86Jw,0mN6KJiadqiKGnrGY_mgAA,Very accommodating seeing we were staying at the Best Western attached. We were not too hungry but knew we had to eat something. Food was very good and...,4.0
UBnYZaeTqDOunjNFlIKsFw,1it5JAMQLRmbLOmIswDDNQ,"Had dinner at Select Oyster Bar on Friday night. A pricey, but delicious seafood feast.

Quality: Our meal started with Local Oysters and Shrimp Cocktail....",4.0
UBnYZaeTqDOunjNFlIKsFw,YKLqhcTZEnPwu_Ha_whT0g,"Love this spot! Waiter was genuine, COVID safe and attentive. The outdoor seating was quaint. Next door the restaurant seating was crowded. I was happy to...",5.0
UBnYZaeTqDOunjNFlIKsFw,g8KrSo6FvUGvtyvsqtHR_Q,"Delicious oysters, perfectly cooked halibut. Good social distance seating. Will be back",5.0
TLtykd3vG5_BG-8MP66RHg,yP6O3GHu_jiAtzXEyGSbuA,"We had take out for Valentines and it was phenomenal. The steak was cooked to perfection and the sides... spinach, mashed potatoes... so good.",5.0
TLtykd3vG5_BG-8MP66RHg,o7LsCknO-x_oSy0tTx2ceg,"Stellar service, food, and atmosphere. Be it dining in person, indoors or outdoors, or getting takeout, the experience is never short of excellent. Highly...",5.0
TLtykd3vG5_BG-8MP66RHg,o7unCDf2s1SBq-SbP3SV3g,This was my first time doing indoor dining during COVID and I had such a great time. Not only did I feel safe but my waiter Mario made the experience so...,5.0
bIrQmUeBtfTdRT4S9Y3mkQ,21JySFQ5l6hvurSD5g6yKA,Last minute stop by today on this rainy day. Wasn't a bad decision. We went straight to the bar since we already ate earlier so we were not hungry at all....,3.0
bIrQmUeBtfTdRT4S9Y3mkQ,L_eZqZ6FJHJSZrLEsIED-A,"Naples is now run by a Columbian family, the staff seems a bit new at it but the cook sure knows what he is doing.
The food has a real home cooked apeal and...",4.0
bIrQmUeBtfTdRT4S9Y3mkQ,eEIUwUoLGJRdUrXfft5BDg,"If you love high quality Colombian and Italian cuisine, excellent service, great prices, and a welcoming atmosphere you MUST check out this spot.

The main...",5.0
BQunhLBOYq7F0Iz-YWhjiA,m_OelyUHtOHHxHTOV5GKYw,I arrived at the airport early and sat at the bar while waiting for my flight. The service was a little slow but I think they were also short staffed at the...,5.0
BQunhLBOYq7F0Iz-YWhjiA,b3X_nTQ-37byhmfqUL_lsQ,"5 stars for the pizza 1 star for service.

Had 15 minutes before my flight was due to board and was famished. Luckily my gate was right outside of Monument...",5.0
BQunhLBOYq7F0Iz-YWhjiA,FJnsKEHDpRJZ-2wPC7v-xQ,"Best restaurant in Boston HANDS DOWN!
Sorry I had to get that out of my system.
Have you ever cried from eating food? Or remembered a dish from your French...",5.0
ZAV8c9iGKV8zWHxOpTxdYQ,ajRgPexD_CylYpUEvteXyw,"I'm an Italian foodie from NYC, and my boyfriend is a French foodie straight from France. We have a very high caliber for the food we eat and the quality,...",5.0
ZAV8c9iGKV8zWHxOpTxdYQ,Fd7NwNi7Yf9qyJCnTGmv2w,We had one night in Boston to cap off our 10-day New England vacation. We were so sick of seafood and saw the Bastille Kitchen not too far from our hotel....,5.0
ZAV8c9iGKV8zWHxOpTxdYQ,W8Lqpx0RGGuvO5qkMY7NAA,I've been to the Sweet Basil location in Needham and it is great. I'm glad they have a second location here in Waltham because the one in Needham is take...,5.0
5-yfhwOIkUhvDE_O9E0EjQ,-0qbQroHIDxhVsBcBcowjQ,"Loved coming here pre-COVID, and am so happy they have reopened outdoors. The space is really cool. The cocktails are all great. Ask for the date cake.",5.0
5-yfhwOIkUhvDE_O9E0EjQ,KX1DTUbcFT_L_M2A73cRoQ,"3.5!

Super easy online ordering for take out! 

When I went in to pick up the order, the people were very nice and the ambiance was great!

I got the...",3.0
5-yfhwOIkUhvDE_O9E0EjQ,pKTwJSg_73cSiibZOflJKA,"My girlfriends and I came here for my birthday and it was wonderful....except for a few hiccups.
Please be aware, my timing on minutes may be off, as this...",4.0
aAntWIjPrU3Pf4Pr_m7dBg,5GYfcGZvtFkXaYObZKqLqg,Outside dining at Mission on the Bay is amazing especially during a time of Covid restrictions.  It was a beautiful night during my most recent visit.  The...,5.0
aAntWIjPrU3Pf4Pr_m7dBg,abpDrNvxpp5gUiKZpCVlNA,"The setting is phenomenal, with the sea hitting the seawall and the lights of Boston in the distance. The wait staff was informed, helpful, friendly. And...",5.0
aAntWIjPrU3Pf4Pr_m7dBg,ieEm6hRojIo6QjmAhMU_RA,"Great food every time, whether at the restaurant or take out.  We particularly live the fresh fish specials and, of course, the Pasta Bolognese!  Great...",5.0
_FtG-mqx4eTAcRoypDxINg,i2sQUoHSh7zMm9ik6POXrQ,"G Bar and Kitchen is that gourmet restaurant you expect to be in downtown Boston. Fortunately for us, it's right near our home. The staff are thoughtful and...",5.0
_FtG-mqx4eTAcRoypDxINg,hmZgoFOG84-4cCGuXU3BDA,"I've never given a place a 1 star review, this is my first one.

 I called to make a reservation for Friday (9/12), we asked to sit outside and asked if...",1.0
_FtG-mqx4eTAcRoypDxINg,Kg15-0r9a3iqb07LXnQy-g,"Had great delivery food, enjoyed all of my various food choices and have to say coleslaw was the best I've ever tasted.",5.0
tFjWlJCDpANBRAPSMc5Cew,dovlR1nHGJ0YlmXnPr2-xA,My husband and I come to this place at least once  a week since we moved to Braintree about two years ago and have been served with almost every server...,5.0
tFjWlJCDpANBRAPSMc5Cew,0Syz5eb3_wO_VEFQozlIqg,Second time here. Our server Steph was awesome--very friendly and courteous. The tables were well-spaced and the entire staff masked up. Customers were also...,5.0
tFjWlJCDpANBRAPSMc5Cew,p3yqAqwdpUN9Yx7V50LwxQ,Genki Ya has perfected the ultimate takeout experience. They have an easy online ordering process through their website which also offers free menu items...,4.0
qM2uL512NnC_cIxdQVTKew,14ZaeA4JrAbInpVHiIBxPg,They're currently operating as carry out only. Husband and I ordered 2 miso soups and 2 spicy king crab rolls. The soups were large (we should have shared)...,4.0
qM2uL512NnC_cIxdQVTKew,pzu2FmQp0GOwUG2qEQbVJQ,This place is great for both take out and dine in. I wouldn't call it a super fancy sushi restaurant but it is definitely a step above divey type sushi...,4.0
qM2uL512NnC_cIxdQVTKew,lAgHHuV3U9OFsh-f9I7MnQ,Hidden gem of Roslindale! My fiancé and I both had burgers. Cooked very well and it was delicious! Prices are reasonable. It was a pleasure to meet the very...,5.0
yE-L6UojGwslXb_IWuqL2g,uvnX1oEYKQ83J0auW3RBjQ,"What. The. Hell....happened to our JJ Brannelly's?!  

Haven't been there in a couple of months, but decided to reward my boyfriend for jarring homemade...",1.0
yE-L6UojGwslXb_IWuqL2g,IVYtHQPda1Dnm6P8r9a3LQ,"This bar is crashing quickly! Used to be a good neighborhood bar, but the extremely poor management is pushing it to the brink of closing. The place is...",1.0
yE-L6UojGwslXb_IWuqL2g,BISvqZPwKuOrBzF9IaxDMA,Have gotten take out here twice since COVID and must say the salami pizza is some of the best I've ever had. The dough is equal parts chewy and crispy and...,5.0
Ab_eNGXr2PhZSt5thxjJ6Q,fifV26qEq7GEDcYwmJCwyQ,I've wanted to try this place for a while and I have to say T&B's pizzas did not disappoint. It might take over from Hot Box in union square as my go to for...,4.0
Ab_eNGXr2PhZSt5thxjJ6Q,nU00G_NWKUlISc4TzaOkxQ,"I came here on Valentines Day. I made a reservation the day before and everything between 7-9pm slot was reserved so I made it for 6pm.

We were seated...",4.0
Ab_eNGXr2PhZSt5thxjJ6Q,IAE0mAKqnOx9A8BH4-FrMQ,"Excellent Italian food!
Staying strong thru the Covid pandemic and pumping out fantastic fresh dinners!
Super friendly service and delicious fresh food....",5.0
uND3ramjqFFZ7acTMzWrSA,xVT4xJIzcsPCnhO5LFY_RA,THE BEST!!  I have been ordering from Massimino's since the pandemic started.  The food is excellent.  We have had one wonderful meal after another.  I have...,5.0
uND3ramjqFFZ7acTMzWrSA,H03vEOWwNHNQ24aLQdV_nA,"Tried their covid-19 special:  dinner entrees at lunch prices (claimed 50% sale, due to large portions)!
Got chicken parm, and ziti chicken and broccoli:...",4.0
uND3ramjqFFZ7acTMzWrSA,XwHxGx1Zg8neLokgXo3aMQ,My firs time ordering Haitian food for takeout and I must say the woman on the phone was SO HELPFUL and pleasant. Amazing phone customer service I must say....,4.0
0s8iv660dB30pHK4W1r6KA,v0hx5w7tEw7YX2JeH1PARg,"Absolutely delicious with wonderful service. I brought my husband here, who was born and raised in Haiti, and he was blown away by this place. Everything...",5.0
0s8iv660dB30pHK4W1r6KA,sEPdPYhG7OG7kMNU7oP-vA,This looks more like a bar w some food offerings and less like a restaurant. We came here for my birthday as I wanted to try the goat which was really...,2.0
0s8iv660dB30pHK4W1r6KA,50RBB4C1mdIGKRzENW80Jw,"My friends and I came here for a late dinner. Since I had just eaten, I only got a milkshake. My friends opted for burgers with their milkshakes.

Overall,...",4.0
5k5SW78NHHWy9gFhUgoWIA,_wOVmsyFDwWRlfNfCrxbpw,"A few issues with Tasty Burger that will have me spending my dollars elsewhere. I ordered a mushroom burger, fries and a ginger ale. First, it took a bit...",1.0
5k5SW78NHHWy9gFhUgoWIA,YbPClZhWqmfG7CPJXSbEWg,Came here on Christmas Eve after work and  was hoping for a quick pick up but unfortunately the blond crack head who took my order left me standing there...,2.0
5k5SW78NHHWy9gFhUgoWIA,I2MlinJLY-tDVa5gEa6hKQ,"I can't say enough good things about Curio! I've been visiting them for a couple of years now, and I was glad to see they are continuing through the...",5.0
F_1OOxF--SnAIquhq8Ohjw,IAkX8DbA-ncjV8g_w0kX-w,Nice coffee shop. Must order in advance to pick up from the window. I ordered an Americano and it tasted good. Good coffee shop in the vicinity.,5.0
F_1OOxF--SnAIquhq8Ohjw,-5qQ5ofDPuE3tmUb8fAcKg,"Great place to grab a coffee and waffle to go! I got a vanilla oat milk latte, and it was the best coffee beverage I've had in a while. Super smooth with...",5.0
F_1OOxF--SnAIquhq8Ohjw,T98VZTZl-AZFxqDzvKQ3Gw,"Steak tips are DOPE. Great staff, great prices, good drinks. Love that they have an outside dining area bc of covid. Sweet potato fries and chili are must...",5.0
gwiBd_RCD2Hcd3_ESjyMbA,Hd1J09I8UhWr7YY9VQbVtw,"Went in today for takeout. Someone came right over, sat us down and provided menus. All three of us ordered steak tip subs with fries. Food came out a short...",5.0
gwiBd_RCD2Hcd3_ESjyMbA,OCQC8uAYSpdpjO5zgFZkew,"My local watering hole. I'm constantly amazed at the quality of the food that comes from the tiny kitchen-- always cooked properly, always served well,...",5.0
gwiBd_RCD2Hcd3_ESjyMbA,LhkJtj8A5Pwp72Yr8V_rzA,"I have come here a few dozen times and I rave about this place to everyone in the area.

The sports bar food is good but more importantly, the staff is...",5.0
dHxCRFtlLM4DojmxgeyS-A,_KtmhpWZLb8GMNIaZWoZ9w,"Baked haddock was good,
Scallops were golden and nicely fried
The salmon was a good size and paired well with the mash potatoes and the pizza was a hit",4.0
dHxCRFtlLM4DojmxgeyS-A,F_cu2ND_OYTUCTUxEebKgw,Mi fiancé and I come here twice a week. Sometimes we bring guest out of town. The food is really good and the staff is really accommodating.  The regular is...,5.0
dHxCRFtlLM4DojmxgeyS-A,U2hqg8SRatCnSS_7r_2PiA,"I went to Trattoria Il Panino with my father for my birthday last month, soon after restaurants were allowed to open for outdoor dining. Overall I had a...",4.0
5Jm8du6LOoQGvGcaDuVj7w,Z30x-cbGrnzDv7MYeNIDfg,So this was our first night out after the shut down for COVID-19. I was very impressed with the north end this night and especially the service at Panino. I...,5.0
5Jm8du6LOoQGvGcaDuVj7w,TM0xFuQvd5edeS_gqf58-w,"This place is legit and COVID curbside-approved. We checked this place out on Yelp, saw some good reviews and a delicious menu. We also got a tip to visit...",5.0
5Jm8du6LOoQGvGcaDuVj7w,G4qz5AQ1qMEArZKOI3-a1A,"Enjoyed a lunch at Anthem Kitchen and Bar; one of Faneuil Hall's restaurants.  They serve a full menu of American fare so you can't go wrong with the steak,...",4.0
sYwiUHojCnVM7dZAhFWrmw,Kk2iixPU80_TuP6gJZ5wbg,"Mmm mmm mmm...

very
good
Lobstah
Mac
&
Cheese

creamy
n
worth
every
penny

comforting
long
strands
of 
lobster
meat

oh
so
so
good
!",5.0
sYwiUHojCnVM7dZAhFWrmw,ym2dafPaYo6NV8USssS44A,My friends and I had a quick bite here on Saturday at around 7:45 PM. We ordered the Rhode Island-Style Calamari ($15) and the Mushroom Tagliatelle ($25) to...,4.0
sYwiUHojCnVM7dZAhFWrmw,2cOvsSwZwSQNfsOO7opvFA,Sooo good! We got Sega Bebaynetu and Ahimilti Bebaynetu for takeout (during COVID19 stay at home orders) to have a taste of everything. The flavors and...,5.0
KOXi-uBVU7vzjVghYcpb-Q,KBjobrigMuvX0bFeOCda2g,"Got takeout since eat-in not available. Was ready when ordered. Smelled great all the drive to a friend's house in Cambridge. Shared the veggie combo,...",5.0
KOXi-uBVU7vzjVghYcpb-Q,XBG_qJXX5LXsGLl6FU2Vgg,"My partner and I love Asmara! It is the best Ethiopian/Eritrean food in the greater Boston area.

We were excited to hear that this family owned restaurant...",5.0
KOXi-uBVU7vzjVghYcpb-Q,Zdr0r09xnsZiXeD3DMUCZQ,"New name, new decor and a new fabulous menu.  They still have my favorite, eggs benedict over crab cakes.  The new recipe adds subtle spices and is even...",5.0
rlnEm-mJWGR0q807Ei_NHw,OdHOpFDlFkCtGJvzq3YYQw,The Finch is attached to the Boxer hotel. It is a nice little space and we had breakfast there during our stay. Our server was very good and the breakfast...,3.0
rlnEm-mJWGR0q807Ei_NHw,VlL2OYjZhIhKPoqI83Pd4g,Great restaurant for a late snack and cocktails.  We ordered some drinks and a few plates.  The chowda and clams tasted wonderful.  The nachos were huge!...,4.0
rlnEm-mJWGR0q807Ei_NHw,zeMdRVe0qfvG_0bwqevjmQ,"Overall I was pleased with the Ruby Room.  I had the pleasure of meeting some friends after work and I ended up arriving first.

When I walked in I was...",4.0
ysxXehAKCjN137hnfpn6yA,ukLnIvfVM5Za_1tFLUUG0Q,We were staying at the hotel and came down to the Ruby Room for breakfast since it was raining out. The room itself was very spacious and they offer free...,2.0
ysxXehAKCjN137hnfpn6yA,GjILkoLd6qUKYaqW0ghrgw,"I ordered a burger and it was average. I will give our server Joe five stars though. He was the only person working and was bartending, serving and bussing...",3.0
ysxXehAKCjN137hnfpn6yA,KD97TAr1qzeWWvDE9fjDpA,"This restaurant has always been a favorite of mine, so I recommended Rabia's for one of my friend's birthday dinners, and it did not disappoint. The...",5.0
RF2YhEH__pDNKAhMwZmCUA,yN-IMChHy9skxHSTwyFpjQ,I am updating this review to notify yelp people that Rabia's is now owned by a different group of people and the manager I had issues with is no longer...,5.0
RF2YhEH__pDNKAhMwZmCUA,MI4krEniHY32OOI_lX2CSA,"This place wasn't even where we were headed to BUT the sign said lobster rolls and $1.00 Oyster so I made an executive decision and we ate here. 
We were...",5.0
RF2YhEH__pDNKAhMwZmCUA,xLPn1HwXCCzRaWa5eU2QGQ,I literally left this place a stronger woman. Not only was the food amazing but the parking lot ambience was to die for. We told the waiter it was our first...,5.0
CoZmZKv2lCYd-UoAsAUobA,T-b_PXapi2zE3SZgLV-UpA,Still a regular here.  Jalisco Tacos are amazing!  It has marinated carne asada (soooo good) with guacamole and hot sauce on the side.  The best!,5.0
CoZmZKv2lCYd-UoAsAUobA,CNvqr9UUEOh67n-uN0XjaQ,"Off RT 1 drag . Plenty of parking. 
As we walked in , it was a nice feel , almost felt we were in Mexico . Walls full of color and the friendly staff greets...",5.0
CoZmZKv2lCYd-UoAsAUobA,0K3VLONjB2SfQAofjevQoA,"Artu is doing such an amazing job during COVID, I think they have the best outside seating in the whole North End! I love it, it's so charming and feeling...",5.0
